"LD1","LD2","LD3","LD4","LD5","LD6","LD7","LD8","LD9","LD10","LD11","LD12","LD13","LD14","LD15","LD16","LD17","LD18","LD19","LD20","LD21","LD22","LD23","LD24","LD25","LD26","LD27","LD28","LD29","LD30","LD31","LD32"
-40.7617092426918,95.4306350421189,-47.113673283496,-41.742404506892,-19.4408711075041,-0.853219241068316,-22.4048610367056,24.8568764760676,-25.5964017011779,22.2643363720196,-77.5333970984242,-15.6122000124046,39.5149459429784,43.2609638776936,57.326605947039,-125.85326119111,93.9351607136936,-10.5359236601413,-21.9045993060765,-36.8180619632586,-38.8808936524033,-56.9379388397253,-101.872024318815,16.5077805069692,-1.10006994222269,-19.7470313460287,-76.7565196300903,-40.2234113713045,44.9650312638792,-39.5000549706488,-5.37278713078071,43.5487432164707
39.0898908273974,-56.1462787890665,25.7425939534042,29.7440233327906,-4.22757939785614,-12.3902783132481,17.665497865094,-25.937835943171,56.2841970061843,-10.8978473056629,43.2096957665138,31.8639569831116,-38.905617473577,-32.9695247658882,-58.2596680283632,101.616199599507,-94.1274901763943,14.5393480829695,26.3597253892435,36.5855444281082,40.7140828806771,35.1853168062844,64.6363516419209,2.27242491992135,-1.81114205515288,21.7326085526647,54.8187402886273,30.5678800043374,-29.1930039783334,44.559239245457,0.300403711078266,-32.0256263453708
30.5897110396838,-82.0789484200043,38.4277736025654,22.7012819115245,15.4765229341961,5.9098327409629,17.8188845229677,-21.3457259959467,15.9695310230481,-32.8634188894532,62.9136793633927,7.32964623432353,-45.1494108817428,-24.7766367027143,-59.3189692765276,114.264174445642,-71.2989312341595,16.1775676634912,12.5601788411656,19.5998117498966,33.6386396344433,46.6324845654662,89.1155241736407,-13.0486526292104,-4.31942665388906,9.72967168969076,64.4700485750505,28.9371151947962,-40.3826380230879,26.1108121285659,3.51468417156148,-39.8297525883658
-10.5164580044832,-17.5371287186399,-2.31402026065746,-3.37757080410791,2.50728454562907,8.83177293196223,2.82983975003192,2.48394287541932,-10.1631778685095,-2.55284224167849,8.48542518377162,-5.94997361061351,2.3536910204585,1.99772304309413,4.34289086005385,-1.36172323388995,1.17682536294031,1.84107333995947,0.394478492832539,-0.279852753219415,-0.928334163960413,1.57370503407842,2.32212221380056,-3.33105201729965,-0.737967754619922,0.0383433726112764,1.66820451372427,1.95353908880662,0.0185196864789045,-1.44431392412542,1.10010154588594,0.357786493512235
-1.12575802139727,1.13180619047028,-0.839362252504319,-0.663675012811559,-1.0518978837759,-0.0628711917273251,0.959897778459863,-0.79053494483216,-2.83710446383095,-2.79341459073261,0.401659781578802,2.19782173478771,2.57580802122176,0.827509854561941,-1.20821285691474,-1.07677902853315,-0.670867612269011,-4.07557547220387,-2.95030028332844,-2.96463614103218,2.42842105566958,-4.12424855348811,5.37257703956453,-2.56078859637115,1.9415887651698,8.06735155239997,-3.49255034840357,0.562599905984541,1.95303719253654,5.85066338021328,-1.17044277683477,1.06775899414979
-0.721509732448357,-0.250246739316783,-0.706138751760702,-1.07439818146497,-0.683393135560372,0.117271787686394,0.179477470756199,-1.64358528015196,-2.21936055104739,-1.05082573467747,-0.537209883176399,1.17326925313562,-1.09034883518057,-1.77690468010344,0.800081317233868,0.8558549522378,-0.382016235402419,0.828824647741872,1.56312722208624,2.24883389253414,-0.678176051216359,1.4498672720275,-2.17653749422998,1.57083769151285,-1.75968396673741,-3.16311149190048,0.847652828264644,-0.544204603120743,-1.62706880969929,-2.38362566079466,0.60342071087266,-0.741358726320612
0.64398025849696,0.174371861380219,-0.29977961924823,-0.187942707228296,0.0300068773747802,-0.0324149963527835,0.0693238943398537,-0.244758931560951,0.162443120265292,0.0613499896543148,-0.00279090568741915,-0.0493735676983004,-0.0011688668300564,-0.191146440364535,0.0591758205525853,-0.0565179216969449,0.0554529941955857,-0.140161238043072,-0.382476418002653,0.057600053301822,0.0457127449100818,0.124631826448203,0.109058915164632,0.105548591263005,0.162810591785415,0.117857034114359,0.149638821804238,-0.268753636240838,-0.158274752250084,-0.141947988263682,-0.147670878692835,0.05622634478525
-0.626801885831975,-0.157184639772818,0.412743755074915,-1.34195448715635,1.4926868974056,0.530542053695114,-1.37999897897605,-0.732534442772564,-1.10178423417144,1.00122126259586,1.71000750052787,4.44260595267472,-1.25873776041087,-1.57953763273281,1.1381318228702,0.334401587842825,0.476570533779394,-0.396793611590214,-0.0381457869275173,3.68324617549172,-2.0371073997859,-1.20839162909198,-0.603549345659379,1.14533550713959,-1.55215523082587,-0.339666149002601,-1.23646324061688,-0.618385106196507,-2.00105673760556,-1.27229597525398,0.331747999587399,-0.401023808886247
-0.62293870864764,-0.315947741219385,-2.31202463770225,-0.249811242921153,-4.05113113453834,-0.609862668395207,2.70290119663774,-2.57249356779191,-3.2868369362036,-4.08259690483865,-4.07476126277941,-4.66602740417359,-0.424618839412713,-1.47463378552427,-0.0442388248324304,1.41760667335675,-1.67095563984606,2.56829877092748,3.66556151152084,-0.927644390154906,1.81649007889984,5.34587829223621,-4.01467474021513,1.72004589442603,-1.48037289179787,-6.72602645751036,4.00462227000285,-0.22829550114366,-0.430071064171983,-3.38252859877564,0.840265210911887,-1.04322609866217
0.291929724025027,-0.00426726317263744,-0.155855495725936,-0.0183822116464067,0.00832709095228696,0.0225041134594452,0.0656646823875128,0.107406169441421,-0.171456658483187,0.0197781042815228,0.0630552889448568,0.113326835965595,0.0162769824084472,0.152069492116269,0.168399014457504,0.182099379928172,-0.000408447127642522,0.124666033977428,0.176508372613127,-0.221357993380221,-0.208952251583222,-0.158412552328152,-0.0957405093535848,-0.328418889933946,-0.0378395183437068,-0.254925013208765,-0.152545459628497,0.444104895642859,0.0303813082754769,0.200473230141097,0.25127425685141,-0.113054457075133
