"alicia","bat1","bat2","bat3","bat4","bat5","bat6","bat7","bella","betty","black-panther","c","captain-america","cat","cc","ccc","ccs","cd","cerce","cerceson","cindy","cs","csc","d","daredevil","dcd","dd","ddld","dr","ds","esther","eve","falcon","flapper","fran","gayle","gremlin","hera","hilga","houdini","hulk","irma","ivy","jenna-bat","jupiter","kelly","ldc","lds","lily","lilyson","lsd","lucy","lucyson","mabel","marce","no-band","ola","opal","piper","queen","r","rc","rina","s","sam1","sam5","sam6","sam7","sc","scc","scs","sd","shania","sheldon","six","snow","son-of-ola","sonofzaria","speedster","spiderman","ss","sss","streblick","thecount","tiffany","vampirella","vampison","veronica","vixen","vlad","war-machine","winona","zaria","zelda"
2.00331227193551,3.02021583852404,2.15329612355174,2.24599221669021,2.1685961047144,2.33770351876931,1.98872818665406,2.69620613542983,2.33992537227383,1.96792488032574,0,2.60840663165748,1.89074390200568,2.41203871336272,1.82839246199217,2.74155336357049,1.29248292176067,1.90819444207086,1.93141305693853,3.32119461346266,2.5024110725773,1.77607234623616,3.17158074776771,1.76495606518203,2.64135680899176,1.92472648039168,2.48609150777638,2.19245563656957,2.87844266035062,3.22988548868949,1.9194134045034,2.16382564388771,2.13861952595702,2.80765180030612,2.51820871273503,3.37185935956628,1.94587274182264,2.47080759715621,2.38802410597865,3.01335112610839,2.25187319918232,2.68216559611347,3.45277127555632,1.45820031978448,2.86691865125279,2.61432988538746,8.98335722622868,2.26251012096761,2.50412649048853,2.88397769400691,1.90961956309769,2.83126641479346,3.60088254770171,2.85859804920079,1.51520597480689,2.42185896452488,2.71917739606378,2.69732749809329,2.85844529965171,2.8993447679753,3.48838391020483,2.18771704936213,3.24430897543686,1.65565277316001,2.96666798740065,2.23491564956244,2.84820770610866,2.13136916542095,1.64860118420926,1.47819360708646,2.22273529298186,2.35044190512019,3.26871428820569,2.39397513657412,2.59901024011765,2.82259697860074,2.07572529756694,1.86896333078998,2.52494127196493,1.96730873888352,3.13886883515641,1.79246616819031,4.04128043609703,3.03004417698404,3.39211444894022,3.19379932091408,2.89543094984437,2.51025427210108,2.35848149497608,2.76738983807096,3.16817807972278,3.79607496527315,1.76284214416577,2.27304513762437
2.09627203717083,2.93259511591062,3.27002281149831,3.24266453425441,2.37301983442685,2.41657289230088,2.70661767500656,2.30141321950257,2.87041303262588,2.78561088662828,2.60840663165748,0,2.69454603543926,2.9147202088383,3.04065342934283,3.1275025347269,2.39568138221662,3.12235662703863,2.23317868340766,3.97963229064142,2.35352770339197,1.73593058019327,2.67331743170293,1.93863586060805,2.54345046614659,1.95581872905429,2.59424821872507,2.68773137708699,2.75736785255386,2.70456823645159,2.34828910266865,2.96572523678385,2.55102425205814,3.08124933276249,2.07297593898898,2.10906671706135,2.70039384583951,3.3097499256068,1.99994044168215,3.02606297576774,2.18054312605716,2.77224248112443,3.41799030135706,2.21649708666373,3.72157153463051,2.70275141069567,8.68557650698789,2.4065347495593,2.96084998431116,3.53354529767388,2.75152386459501,3.06281023908105,3.90125747175454,2.8774045151941,2.85170437504511,2.51030553103885,2.99167866660461,3.23915334059728,2.37694193959301,3.22948013992327,1.81436881513858,2.27278917841222,3.24232156449978,2.10476070008113,2.99259093011831,2.46367617253736,2.89442552281663,2.53464275507947,2.17301124520986,2.31973924459089,3.17416762507247,2.65144043643221,3.64868562650088,3.22466524245355,3.02725460488829,2.71524848769453,3.08727249901278,3.08206412098195,3.30644203208501,2.53139381844503,3.18429583034813,2.47409483116811,4.09292363573616,3.24445841702387,3.26086362360206,3.60304341141281,3.6567004442966,3.25901968436178,2.59894142555707,3.1915656184166,2.93265758486246,2.7735826290454,2.70364774720277,2.78884730544891
2.37742900875217,2.64732620104501,2.8035969010103,2.36667811565001,2.71058386985474,2.80545011980261,2.38031198240115,2.52170054644745,2.57626928173402,1.86856280216656,1.89074390200568,2.69454603543926,0,2.45053162115748,1.83967509984879,2.58822983917947,1.69035764862307,2.58767669899691,1.95204264179316,2.87326160983804,2.12856244414252,1.97916583654401,2.78742626892755,1.82737244265168,2.98932002325082,1.93167357946594,2.62276329700303,2.19938128337022,3.12201091888716,3.07329140262075,2.5172004568921,2.39148733490389,2.57655175668965,3.1051591013833,2.76961700413857,3.29380887098163,1.87712367884725,2.61560247290012,2.37145247559769,2.71676560603343,2.18346525592979,3.1171380552229,3.65745174636941,1.45817083829024,2.72897560249999,2.8054345454493,9.26977926393295,2.4078689904302,2.65427313370056,2.48675005994052,2.04425050216653,3.16525634356928,3.04206276922358,2.76274091315636,2.09318389304639,2.37825116758197,2.67866094926542,3.12786244507661,3.38399388114833,2.85036264959535,3.40780806294086,2.75763815819356,3.55938107159834,1.80214210424203,3.07070200092353,2.48173009607745,2.76956472183644,2.04417262663699,1.57291326702047,1.81139463546091,2.49700237920226,2.58086660770566,3.83732888266838,2.7017110881082,2.62184174419703,2.74789138769512,2.16397169543396,1.80658201786034,2.88420179148951,1.9992249584154,2.8242972474231,2.0556557399061,3.75051925948358,3.18467058136716,3.43586560349165,3.37876372510979,2.25469924069268,2.75900904121179,2.14868175723944,2.44155508577969,2.73189964831759,3.76284654821069,2.21652155593216,2.85081851376075
1.91753938749783,2.97701645243969,2.6903964464558,2.75967738343793,2.43473224129033,1.70242328072225,2.11251776800247,2.21660056508858,2.25152239342141,2.21567678963338,2.41203871336272,2.9147202088383,2.45053162115748,0,2.27853815122432,2.11847637060762,2.03623027899413,2.40800258273357,2.04981926764354,2.83271406770879,2.64862681578528,1.89307682326497,2.1643339106886,1.96186592502738,2.84030564537223,1.70604741020505,2.42076152652471,1.37132902864329,2.83940867091762,3.441444616917,2.21778143557485,2.43809742928382,1.49370516516614,2.24293534857125,2.649175510876,3.11307614709536,2.10889832630781,1.69895928278768,2.17347977288137,3.15088280276642,2.1024320518753,2.66076069233462,2.83816388743235,2.02175190772953,2.52212549415921,2.89200309381807,8.85503810249772,1.77471584563311,2.59267939345431,2.64777867085827,1.72348632894085,2.71725493570373,3.63914937754418,2.92021700389523,2.18191110699869,1.83572080522735,1.98642516766287,2.61786209564738,2.67552649568762,2.95241453906734,3.76466637273095,2.44781947137536,2.24916056490468,2.58214877885315,1.91558753232524,1.42859944383404,1.47888191703546,1.99602593907946,1.75087389360499,2.05734580423342,2.44139208979224,1.79061490193441,3.09954597500437,1.83373728634044,2.18666733856645,2.10282466082719,1.9300044420267,2.27124820770124,2.10175573420389,2.01598832481431,2.44285820008447,1.77483167023722,3.77151525562024,2.71356629986623,2.9931697296303,2.41011540966284,2.31137626476824,1.87165991031621,2.00587819152227,3.22907222098513,2.89865396261227,3.5970024129621,1.64793395035865,2.69608463684118
2.37154201500159,3.34506272449861,2.73020251031275,2.85953668628788,2.8848852557624,2.86637399128623,2.40288792045432,2.97560910872856,2.91622304206644,1.51000058787127,1.82839246199217,3.04065342934283,1.83967509984879,2.27853815122432,0,1.92312039808701,1.79147820487405,1.8412511696827,2.5758008300522,3.31341590488319,2.41536617680532,1.84456120455233,2.79028235720791,1.86281617816722,3.0237125771578,2.11771551154111,2.84237029132674,2.18495110191608,3.37970047086822,3.39212339585753,2.04689128175922,2.49120459585041,2.18413187891993,3.18541788049257,2.70331428283433,3.48692394594582,1.97480474931984,1.71529368486778,2.77098357504026,3.43764561096273,2.07319348330758,3.11547085126277,3.8708463432485,1.52769954163134,2.57885808401677,3.19472310933675,9.12654004420246,2.27756069890015,3.1140491251023,2.49378631915441,2.08367968766669,3.57092079325634,3.64089093292333,2.66374848873444,1.86748774008669,2.43664028662618,2.54905842976406,2.64543266293934,3.49306906793741,3.1897727695508,3.99124770318691,2.77477796582516,3.43848229970123,2.41937747725738,2.9478154508712,2.25839030179224,2.71605178710372,2.086331735391,1.92171982575705,1.79543421160563,2.33453650263179,2.09665482639284,3.45752665994352,2.59167354224745,2.52597590182092,2.85582719575746,2.14757333323862,2.00573825924473,2.88733761017857,2.11854829607497,2.64442293271442,1.83792817106966,4.23328478585332,3.22596079129704,3.70515415864603,3.41260080221586,2.74596658295709,2.56231744438112,2.61517377207369,3.20723910235424,3.27730111382498,4.15620911870182,2.16928011554239,2.78556152820563
2.63748341781632,3.17215271456298,2.87931295286708,3.08743015832734,2.72793249909317,2.83693534774069,2.70146954513005,2.91406102319776,2.87121999281664,2.34530086608204,2.74155336357049,3.1275025347269,2.58822983917947,2.11847637060762,1.92312039808701,0,2.2958363446196,2.41825222597419,2.55376823138417,3.63076626129387,2.80965080483996,2.29980987089618,2.41663279186223,2.18258700378,2.88168267539731,2.06658881941364,2.63397101222791,2.17851137975535,3.06042455897491,3.50791868987165,2.37842691459149,2.41621184557126,2.1387944736477,3.04379618784702,3.28202052372437,3.53407313929937,2.50098931377619,2.40445601834102,2.93960807552756,3.41565659312326,2.32718522824169,3.35818374919426,3.83120296711697,2.0132731545217,3.24229544861975,3.61732458181489,9.13546995292051,1.98509772978749,3.13185908409889,2.25155241480882,1.9860182122637,3.24821046508849,3.49632170614238,3.39410938549455,2.28182924493652,2.51522101880687,1.86263605115279,3.34897842081748,3.61013047724203,3.8936096884677,4.1097058391677,2.50896551154493,3.55236196216028,2.7850840377156,2.66025008962875,2.15708506136838,2.50199685186602,2.50731634283822,1.97683633308847,2.36422313389054,2.84063717261069,1.66049298662948,3.76461815769411,2.12990618270274,1.90986033809335,2.41309333234693,2.1584334580517,2.31404913293166,2.79131498691005,1.99250971548458,2.55611853364551,2.22396775117656,3.57516617474905,2.6328604737375,3.92546144703708,3.05650983226718,2.93799526322061,2.44991200446754,2.88202050256784,2.98005490737402,2.94347062410558,4.26602191370948,2.37058881784806,3.60440676391275
2.00498231770002,2.60362916043773,2.02445483756651,2.6756419196269,2.31993546203105,2.10476573960561,2.08368459938497,2.13761912188945,2.34814062683161,1.45862637414581,1.29248292176067,2.39568138221662,1.69035764862307,2.03623027899413,1.79147820487405,2.2958363446196,0,1.97239646928464,1.83323765667259,3.4483354848943,2.14894945354008,1.29615353290492,2.90176734014265,1.33343046711341,2.70163017092844,1.24943218155108,2.08539651437622,1.82719938529972,2.91035847414928,3.22505012113615,2.02446335898397,1.67319002932295,1.9036822128846,2.64039851317154,2.18869029507275,2.85428106346025,1.70388409960695,2.41020729655295,1.75316665712358,3.28993839974531,2.04570145054973,2.84490179735801,3.28961418452863,1.4699206011246,2.71549997340009,2.68541074774793,8.88424468678225,1.68176365225802,2.45555847272698,2.40530500140452,1.3364084407808,2.87595765327032,3.47938276062934,2.56617957639243,1.98673461502994,1.54973297677614,1.91248280618509,2.91005947269993,2.76069681978378,2.97633685524845,3.13102007920157,2.16328694452957,3.47007829831416,1.10781770970807,2.54823286823551,1.77335355982991,2.31514859001297,1.55348701895484,1.30701649391882,0.711378663272839,1.65632138421713,2.05481886765141,3.67674449269006,2.29289661187227,1.87901986180054,2.48726069231725,1.5353960126349,1.82605056844328,2.46425582640094,1.71633784008225,2.77721952952613,1.2518872568543,4.01405353635456,3.143338065943,3.4121209324863,3.27366302214941,2.71788725925646,2.66569587048544,2.05845578097424,2.84187948847667,2.97748343285615,3.61023620571684,1.75160437501428,2.61984558783173
2.43688797645188,3.64112162923912,2.75907046449546,2.5398237311642,2.47740665778304,2.7032041499099,1.7740957513344,2.6786102134715,3.21931520387431,2.38775625400561,1.90819444207086,3.12235662703863,2.58767669899691,2.40800258273357,1.8412511696827,2.41825222597419,1.97239646928464,0,2.66538732653157,3.65014986596728,3.03427446903718,1.90490523251379,3.40749583730275,2.41913315180248,3.11547311497849,2.28812332033051,2.9923104852104,2.683148865522,3.59180258182373,3.16824250104713,2.17207256068983,2.2747233468503,2.29303502110817,3.30495648810685,3.0423900040219,3.4662138852154,2.66752846234388,2.14757822886548,2.92924072599848,3.47088010380873,2.66763124877853,3.67390917399982,3.89675031296442,1.83759801365214,3.1923724943271,3.56398821131397,9.13403209929864,2.3694622497875,3.30978107287427,3.24405906233877,2.08096147528704,3.64336964522714,3.99317765229061,3.42932428696299,2.08861213734263,2.59342704911957,2.41286755683503,3.26569811437428,3.35922863410307,3.82585748654303,4.02184229137147,2.74003789001675,3.61014828986943,2.45057111334944,2.97225268351956,2.45307697778299,3.11035935775537,2.49494124558633,1.90593115189733,1.84680300388915,2.33627630036232,2.42547324499792,3.92087349300344,2.59577840118772,2.22548405615368,3.06566758724213,1.98513098866361,2.64962393881254,3.13365399434228,2.36678385110913,3.45296872328636,1.97315180712314,4.71648629816637,3.55569121598674,3.9960277392652,3.69893188801956,3.29824164184854,2.90776888779841,3.01161010132352,3.47858317068372,3.81224628954706,4.10933767057016,2.26775269174843,3.08517294438908
1.7973857092612,2.09761783837794,2.15790263250164,2.13399497370635,1.97106066464009,1.9397175772747,2.07065647102832,2.08352103034159,1.78792746963826,2.39064170570099,1.93141305693853,2.23317868340766,1.95204264179316,2.04981926764354,2.5758008300522,2.55376823138417,1.83323765667259,2.66538732653157,0,2.79085395347561,2.3504887886424,1.90988265934202,2.24356870614167,1.76208806962653,2.66901765299252,1.71925276395034,2.42711022171911,1.74883657683521,2.70697374150314,2.81305286270732,2.13175478312443,1.97057358853428,2.1038996985532,2.2142100167805,2.63212709929884,3.1434501050928,1.69550357190619,2.79130411084367,2.14022274116469,2.34189316395801,1.90013188741519,2.58258401866748,3.39326994192937,1.86739341164162,3.13412442052474,2.13796731142015,8.66105879964075,1.84591373842143,1.86591752515509,2.72269122578687,1.73091768530165,1.94234844562843,3.1826460604221,2.92671950698455,1.65456964589802,2.15098447519092,2.40381730664024,2.79458768007999,2.27611120449989,2.74327346458257,3.02130939963768,2.16414663488733,2.80754316583163,1.92109818854579,2.64343436002016,2.05054838800173,2.48183731483493,2.09951535854731,1.52659863026409,2.08865118984351,2.67050798658836,2.25329119132226,3.2307251176815,1.96137771352084,2.33574279187163,2.30409723852531,1.97937913629999,2.02430052719785,2.01301413648648,1.90169290546754,2.35549101967788,1.73787479649308,3.24226915733439,2.45238575106055,2.98062819036486,2.62540459568323,2.28910808411058,2.1859679997347,1.87675856450736,2.36199721853819,2.67857350960773,3.28568069073849,1.49839967381576,2.64181121555519
2.9429465317811,3.81184864282885,3.69623373376341,2.70579602560183,3.66654869465119,3.59244995909611,2.77954041826536,3.4332312223554,2.97218118158725,3.36467321158244,3.32119461346266,3.97963229064142,2.87326160983804,2.83271406770879,3.31341590488319,3.63076626129387,3.4483354848943,3.65014986596728,2.79085395347561,0,3.17534039848474,3.48163928109888,2.80206730300965,3.37794035875792,4.13311956470282,3.49910657774113,4.09051523399848,2.90749627199047,4.22655453921727,3.53371516318784,3.53433071470304,3.37977159526263,3.64127311436503,3.51519426875525,3.89170517087888,4.27187836007682,2.93322676390641,3.11350696162183,3.58319006781184,3.64029084872684,3.25186815189122,3.5769051396271,4.75155151413687,3.25691654112936,2.88539557193846,3.1210507057626,9.61970057603628,3.49151917440041,2.94266519803064,3.40723984647899,2.92174948359872,3.65695506559741,4.62520586038979,3.5464057751951,2.93404299273171,3.4274352212173,3.77681151317954,3.27448767267886,4.05628851941246,2.84518185928345,4.61224945758526,4.01382065645977,3.35972399287309,3.65594027983066,3.65221401153232,3.5305604750158,3.46128034895844,2.99151479057587,3.10208350872695,3.60887408992921,3.74320652580109,3.81182087488731,4.00080284702187,3.09504993896693,3.68863597390544,3.87719729232885,3.15246978609616,2.81471569696057,2.88227955351292,3.34520310582397,2.95437754846346,3.05239443941924,4.64672882755829,3.8971128843303,3.06336311400423,3.66813977046553,1.77069260041076,3.02499823056413,2.74725005839654,4.00518319388826,4.22173900759259,3.76476358240877,2.76375457482955,3.44912830077274
1.83747071729964,2.47138775359324,2.50340179191851,3.37619511578855,3.21522790770188,2.728636312225,2.67292371723842,2.65367738191416,2.5581546504334,1.62070507820734,2.5024110725773,2.35352770339197,2.12856244414252,2.64862681578528,2.41536617680532,2.80965080483996,2.14894945354008,3.03427446903718,2.3504887886424,3.17534039848474,0,1.97440823642018,2.26358316817278,1.82583763852682,3.36676541951384,2.10707509471324,3.10347844158122,2.48945129274998,3.5708997936271,2.90433484261864,2.45243283192978,2.49856168929139,2.86774828827355,2.81424092866026,1.96820105321728,2.27340427703977,1.96854434061202,2.85030431713233,1.93009092405885,3.79459824821369,1.98142092002692,2.62196833734413,4.18958173979536,2.23663770051746,2.76502564425917,2.20309562737225,9.01087260634413,2.07144446188715,2.4268380317137,3.0840089404106,1.96517010891779,3.30741360300665,3.98060473877763,1.66782403816761,2.61172539833286,1.95669115844364,2.91552529020169,2.44048663732676,3.03349506282418,2.30036305034059,2.89868581777999,2.93236692267396,3.58903468387504,2.14074893716082,2.64029526380404,2.3578105518057,2.51685709840193,1.53991290703637,2.25484639071365,2.21384533267199,2.31627979558552,2.88548924317776,3.65241620439796,2.90098087040646,2.99055191084457,3.23068123855851,2.77875458208746,2.43611028253127,2.62745043063029,2.8967341778114,2.30566905132109,1.76194193805016,4.287048616506,3.55268532013764,2.7346073338528,3.82439656719308,2.57094934439106,3.13101945773412,1.68391232831592,3.5321827494774,3.36235416895392,2.65883090313404,2.46986542554455,2.66267113170644
1.67404587277951,2.80782788329046,2.50453592863901,2.7686279160663,2.27961793582876,2.00897062375317,1.86083228521967,2.06256450701717,2.64743545111339,1.7086799262465,1.77607234623616,1.73593058019327,1.97916583654401,1.89307682326497,1.84456120455233,2.29980987089618,1.29615353290492,1.90490523251379,1.90988265934202,3.48163928109888,1.97440823642018,0,2.60284929085071,1.37475282101402,2.6367514832057,1.23229143333863,2.33934363847332,2.07762431664596,2.88289998731147,2.79790718457203,1.56733545950804,2.08133339281845,1.82806884484501,2.68627090592248,1.7015887155979,2.28186113210831,2.08346864230883,2.11320448669003,1.76742450375122,3.05824352516643,1.81078934593852,2.72687383338719,3.21421899065777,1.31650653226124,2.93728335602005,2.79667055901397,8.60190912273614,1.49628915537442,2.8713451239122,2.88443691107837,1.77677244337065,3.07256766155213,3.60442303978371,2.38492088533665,2.16562627766012,1.69151356023367,2.06080923345276,2.7248770977426,2.45553788587835,3.04416968574933,2.5044873138698,2.16773996052396,3.06080435242371,1.59880421260082,2.26796200562857,1.6056491134883,2.24654961388963,1.77097150941599,1.3433648452041,1.21653647568327,1.98193855489564,2.03000750572248,3.44181558999608,2.51377376368555,2.15524533957115,2.42337188739631,1.99019686341699,2.37352461897286,2.71446795820146,2.00079529410125,2.715413268331,1.46862047641478,4.11969933048864,3.15129923566659,3.36007979856466,3.31937998939735,2.92247743301411,2.69048839125977,2.18869882550074,3.09490935390478,2.97720955406489,3.23272951365132,1.96170534222376,2.24759783612655
2.25798474313545,2.79250858897843,3.19082968717517,3.30461841305925,3.0344635593118,2.63638052425565,2.95840165201687,2.84918464854215,2.41694793979518,2.68967484478564,3.17158074776771,2.67331743170293,2.78742626892755,2.1643339106886,2.79028235720791,2.41663279186223,2.90176734014265,3.40749583730275,2.24356870614167,2.80206730300965,2.26358316817278,2.60284929085071,0,2.22506460775416,3.14620104958731,2.34507092777279,3.03221294876032,1.90225019457474,3.07398756250084,3.04316790945873,2.6847848909869,3.00091666798821,2.47898725785729,2.65234726887835,2.92664349418548,3.14332416097539,2.27752562330291,2.71554314380676,2.4145031689715,3.41980572687909,1.98403468971754,2.66364170940523,3.74244926872691,2.69261397768043,3.01071003137064,2.53417972312647,9.17767920203416,2.30227083425382,2.50586328583395,2.96084328672787,2.38752249489378,2.78239626776778,3.91696111693895,2.87668307991204,2.63121256781839,2.41032534155173,2.9352009328606,2.56698398266537,3.15499116669569,2.8707163023296,3.61172564635926,2.80611051377918,2.6117238367491,3.12443754332951,2.64586941198465,2.1614720529941,2.16841371966917,2.27028729489285,2.49435241269438,2.94956182600666,3.5284521147769,2.28710479033892,2.97822173970645,2.60595365690154,3.11324830580655,2.56955932310189,2.98850418427098,2.69823018592244,2.44228301671055,2.73081325772418,1.58321494333525,2.3045792330138,3.50195563993328,2.70728399551853,2.7294248365586,2.80999450451625,2.4919141493659,2.43491902262429,2.24579318337179,3.50780900315754,2.87406657180306,3.14267415093904,2.42871345536767,3.23477478543106
1.70232432835905,2.45632109919417,2.36802123535427,2.87106800665667,2.16488231699114,1.80903355548053,2.22005455674675,2.15049502223657,2.18091874547568,1.3299785447668,1.76495606518203,1.93863586060805,1.82737244265168,1.96186592502738,1.86281617816722,2.18258700378,1.33343046711341,2.41913315180248,1.76208806962653,3.37794035875792,1.82583763852682,1.37475282101402,2.22506460775416,0,2.08313406485869,1.03116335429438,1.59491203960009,1.66400425406697,2.37043643260024,3.18061737619276,1.91093556864668,1.95659983422153,1.71486489280428,2.35544725524526,1.67723051623161,2.69125527060218,1.65178442479501,2.37572048334957,1.45180619554616,3.06259268697328,1.35908678260487,2.2893076721038,2.95490251585796,1.47679125163572,2.88054156352871,2.25766775786693,9.01533779363297,1.41784948626309,2.29527798216295,2.62606214412524,1.61709415243899,2.59785510937155,3.55399721738224,2.03171575378895,2.01795405419088,1.54493035441306,1.93126694553861,2.40842651064111,2.38257045653677,2.69882578696834,2.99738463188575,1.67060907119468,3.10080485797856,1.64743625929699,2.20015383341786,1.42288289724606,1.98068484393417,1.52706149482537,1.60569978260748,1.41370298644197,2.21921900827047,1.70986702738656,3.17536266173088,2.3182462199317,2.09082558238045,2.11895440169267,1.86831746846898,2.14872426306894,2.40874808433216,1.59106165770609,2.13245306373795,1.25983302673945,3.81901291741024,2.73216367735565,3.12620418341802,3.03834766072287,2.7593185982835,2.53429193703676,1.8242129315946,2.75412029981377,2.63136373561646,3.26909198448242,1.77667363227005,2.39510414257298
2.88924002991079,3.427687525867,3.57067489263114,2.95441333882988,1.75497887506767,2.47456399287957,2.84773756233045,2.837769512612,2.91966077505911,3.05465167194596,2.64135680899176,2.54345046614659,2.98932002325082,2.84030564537223,3.0237125771578,2.88168267539731,2.70163017092844,3.11547311497849,2.66901765299252,4.13311956470282,3.36676541951384,2.6367514832057,3.14620104958731,2.08313406485869,0,2.08038233259045,1.80175475403551,2.59318779246022,1.7297192635988,4.10065489375299,2.80466546300204,3.12291385405844,2.10323171160826,3.19164429518295,3.09107811801546,3.69229163990882,3.02341202397472,3.33899491486625,2.72407749428357,2.96989189056321,2.39702417451139,3.02237063836166,2.66022805651807,2.18616659049227,3.76616000915478,3.27475652140459,9.65300194382493,2.75888078344245,3.22067162733379,3.59886776848367,2.980763844478,2.85976161689298,3.82796131028475,3.58753678106062,2.6633110228413,3.06782055030558,2.75404959367586,3.69487524674713,3.10563654649248,3.75156150217194,3.88077344841056,1.37095114400082,3.2942558210151,2.69718307796534,3.18135299020105,2.46481114164157,3.03505286158411,3.12240660652482,2.39316536101662,2.64632781859082,3.57676794742234,2.12758857530828,3.53684086184505,3.06769009267765,2.69240780439704,2.26079008783866,2.753890987719,3.06674896167958,3.44986682494623,1.90748546379517,3.44774404873556,2.86273502663677,3.850652680653,2.55046927393524,3.79888656614064,2.9311547964245,3.94421694692618,2.78120450656998,3.16126493332033,2.80045061898737,2.67015237143752,4.21448005116493,2.66551501315425,3.45669430997605
1.96237238585761,2.35521773601127,2.45180012904219,2.76359076216881,2.03569964249081,1.57881761196712,2.25877395614451,1.79755797972769,2.35274838138735,1.80295097920988,1.92472648039168,1.95581872905429,1.93167357946594,1.70604741020505,2.11771551154111,2.06658881941364,1.24943218155108,2.28812332033051,1.71925276395034,3.49910657774113,2.10707509471324,1.23229143333863,2.34507092777279,1.03116335429438,2.08038233259045,0,1.56540370233604,1.69336009007652,2.23457530073446,3.191643145789,1.87147866480984,2.04023099811089,1.5814825360537,2.37602699753499,2.09080015511756,2.57752958397649,1.80960743592677,2.42305487955394,1.32726330332811,2.99658336904639,1.6265636661391,2.68447184705302,2.60727444472823,1.42349678200831,3.00206152102107,2.6267973305684,8.97711931921285,1.47561502527298,2.5403079335067,2.67563618638892,1.58897474852474,2.64969206522336,3.29770753445974,2.59829694456837,2.07048033536246,1.39737639327356,1.6903439106445,2.96081806957595,2.5030585384739,3.07511573611586,2.93716383984897,1.6338105601133,3.05565754740089,1.55075738501895,2.05042382244666,1.28386945379215,1.70767122415776,1.69464514074983,1.19994060746102,1.14489670421923,2.25886533685286,1.55759084364208,3.4726906926076,2.30976208567167,1.83618023852895,1.5983687434018,1.82937702007404,2.18464885112454,2.53070556878101,1.46026209495727,2.52834229383551,1.39116987190975,3.65926601469694,2.62735408392751,3.23740312194041,2.90086737294011,2.92725154917715,2.40337868895038,1.94738618405782,2.68251328865207,2.37847776566211,3.42951641919168,1.82606337124829,2.83912024332526
2.64000852470557,3.11851858535489,3.19261980961254,3.22398281413414,2.12424979666477,2.0016660251101,2.89522446618363,2.54156462750108,2.63941591842089,2.58281965078331,2.48609150777638,2.59424821872507,2.62276329700303,2.42076152652471,2.84237029132674,2.63397101222791,2.08539651437622,2.9923104852104,2.42711022171911,4.09051523399848,3.10347844158122,2.33934363847332,3.03221294876032,1.59491203960009,1.80175475403551,1.56540370233604,0,2.19128549104003,1.73956912934521,3.90947872751384,2.69430857411864,2.6922457663519,1.91245437643935,2.82685848557248,2.79678960703062,3.4487015348814,2.63405306588227,3.24191969878474,2.09780817615081,3.13612639839643,2.35138850572358,2.87803266747846,2.22625215675751,2.15281068441675,3.6877593134606,3.12995373355334,9.54939548115319,2.28771527509756,3.00266719342628,2.98307318823994,2.45001481269335,2.69632501688566,3.62949217208268,3.35323856277417,2.72593769692337,2.34116014351649,2.03771280691978,3.56502278282422,2.84692962265737,3.62469713615224,3.62971007539539,1.4841900492405,3.46549268324814,2.40093428805621,2.75786515407358,1.94904459118863,2.40685904361047,2.59031982983035,2.18864509302462,2.04369531570042,3.09473174116157,1.8155277578813,3.68841899007994,2.67348608981733,2.19415703740789,1.91013981892963,2.22128026739932,2.84995680078994,3.04305300525741,1.57576374154075,3.14016352366715,2.3434100627501,3.82988941197127,2.63678057139147,3.845724765175,2.90354095857838,3.47160140251062,2.81177079977594,2.7432388374974,2.67975403077208,2.63065606279002,4.04303392279113,2.3848206682557,3.26609900533568
2.03126714508014,2.72549490105576,2.47823533952355,2.72451561226779,2.31341945235359,1.79359107769335,2.41087624493008,2.30920350771788,1.86104664115439,2.0583109046305,2.19245563656957,2.68773137708699,2.19938128337022,1.37132902864329,2.18495110191608,2.17851137975535,1.82719938529972,2.683148865522,1.74883657683521,2.90749627199047,2.48945129274998,2.07762431664596,1.90225019457474,1.66400425406697,2.59318779246022,1.69336009007652,2.19128549104003,0,2.54836050308839,3.38428281472085,2.51975128722665,2.31516947252246,1.42130371450013,2.32006090627259,2.62058964157301,3.08804754362006,1.71278576103773,2.26263982236101,1.86094907025667,3.12436699552281,1.89527174778367,2.39111600721637,2.89300800031449,2.06150813557164,2.44308043386075,2.45724602825382,8.97661822481947,1.86326248510602,2.00432301640663,2.1344950573209,1.60164960178465,2.27729535658779,3.32941861269825,2.84534749972633,1.97420798824522,1.68644545085169,2.12514352308603,2.51516475204537,2.61862468199685,2.67955376200394,3.5927034813328,2.18094270180979,2.5408236104771,2.32455240665618,2.44053447914357,1.47244298681525,1.70000362092876,1.73905785555849,1.76853592140617,2.00817011945672,2.68797803620858,1.64116566268938,3.02761468482143,1.89666079059313,2.27003294789647,2.15364381251565,1.94343817152988,1.85190385931322,1.97607929516687,1.79622455287628,2.07223624006982,1.64667011415027,3.42224724557814,2.55436883209472,2.79120407013739,2.24411557596007,2.17983278408641,1.91269472262839,1.87396214842119,2.87840545051143,2.60888332903236,3.44476782677464,1.6807017079501,2.80918741072561
