"alicia","bat1","bat2","bat3","bat4","bat5","bat6","bat7","bella","betty","black-panther","c","captain-america","cat","cc","ccc","ccs","cd","cerce","cerceson","cindy","cs","csc","d","daredevil","dcd","dd","ddld","dr","ds","esther","eve","falcon","flapper","fran","gayle","gremlin","hera","hilga","houdini","hulk","irma","ivy","jenna-bat","jupiter","kelly","ldc","lds","lily","lilyson","lsd","lucy","lucyson","mabel","marce","mina","no-band","ola","opal","piper","queen","r","rc","rina","s","sam1","sam5","sam6","sam7","sc","scc","scs","sd","shania","sheldon","six","snow","son-of-ola","sonofzaria","speedster","spiderman","ss","sss","streblick","thecount","tiffany","vampirella","vampison","veronica","vixen","vlad","war-machine","winona","zaria","zelda"
2.21983128163194,6.15402787725817,2.16305870270652,2.56403354810646,2.23775083867692,2.50655320729402,2.1120106753017,2.67736025655352,2.49052722510749,2.05544556118894,0,2.71749279360241,2.076916762641,2.44658828952538,1.71591592007013,2.67412653901574,1.4031914777948,1.75570091375226,1.93432400426896,3.30405928093658,2.53414181604705,1.87492831900216,3.16698105570916,1.8690434879143,2.66862045741443,2.05023150031278,2.62783440888137,2.15783080852417,2.92326277302277,3.04947353968332,1.99850623508942,2.19649070444398,2.26752244812475,2.81523973430149,2.67424064624304,3.57590378087463,1.9287034266857,2.32820898398001,2.49771773148618,3.06145360041263,2.3204317982677,2.99643241614582,3.54272597999152,1.44492599044391,2.31860638991578,2.69190178312266,9.15936494059324,2.36724946643799,2.69002862965927,2.57756422761919,1.99282837080424,2.90168388849768,2.75603738301667,2.90256112826224,1.60274790320281,3.63756299399987,2.589550236665,2.80564819735359,2.83298744104997,3.04113604183636,3.02348456415702,3.58605837234182,2.3979334373128,3.12440220256468,1.76886081353435,3.09210403864728,2.39971510859781,2.86425483815298,2.1884869512998,1.69268939626836,1.5474437551336,2.14083136916078,2.4731443968401,3.29903540098789,2.38198004841263,2.57757880134832,2.79466304538948,2.04315595384073,1.5256411749836,2.54501768827117,1.87074792449518,3.19554980359316,1.77810829776133,3.7730013611013,2.85496193597608,3.43501896694911,3.07354890477148,3.12879378607646,2.48326844733664,2.49106452718261,2.30207930828396,2.91322420450652,3.99773909537336,1.83131898739857,2.39535975912925
2.10994022352532,5.72889892825622,3.21509975307416,3.56785756311902,2.34556114928759,2.38996450419055,2.78463910300809,2.17375958228955,2.90627061721899,2.74534585369374,2.71749279360241,0,2.7259376804733,2.79321920864003,3.01830260577559,3.01285866383117,2.35276610500205,2.97121787149373,2.4369253962408,4.06565870223529,2.30456371343516,1.68691696506092,2.54053436883916,1.91262011481169,2.40241811128416,1.87452813227772,2.58950044609572,2.60223986646616,2.63433069385421,2.62279875355462,2.28044440827771,3.08910226525188,2.48580524498834,2.94363953927196,1.99228558400081,2.1563793161655,2.71957926302149,3.09369548754413,1.92250718373163,3.19051099624334,2.10201766262932,2.92737792142835,3.33709036548965,2.14627505972091,3.22345980385085,2.6904699435817,8.81677523108589,2.39265302955454,3.02091882546463,3.40202315398752,2.71280551392581,3.06091957913637,3.36138477437272,2.76804317025882,3.29764359648052,4.05807599560433,2.50404119910451,2.96284618394292,3.23707176302835,2.35738171374203,3.21115976795427,1.80649544551352,2.25726521000714,2.93939522228285,2.09688349649906,2.97361749779609,2.42490174998408,2.77626365474569,2.46187939451203,2.12618867392914,2.29425023658142,3.04021898671379,2.62433683387711,3.58197773014041,3.11414426943488,2.97214404994884,2.61325107398855,3.09222998790221,2.93587227563143,3.20611281304171,2.45569650040904,3.1507689665543,2.42715342013037,3.84364199673117,3.14467982751132,3.17002117029577,3.41099545053619,3.81108417791015,3.15608448688783,2.56038577660256,3.03462913308045,2.4984230527763,2.80816340723617,2.68461429500797,2.72656352669108
2.5565485451587,5.5918229985755,2.6888480291548,2.8364377026586,2.6784984378066,2.87790428318673,2.71784173892037,2.3433926280427,2.7562743892104,1.88112122255279,2.076916762641,2.7259376804733,0,2.50237595390082,1.95041103138039,2.56268699183599,1.90184036320375,2.5194563890847,1.86101961692379,3.14540499243604,1.86814299134294,2.09516745184013,2.70101511784707,1.90001774652818,3.0821649271744,1.82154198821026,2.87878271219414,2.14441311115483,3.31685874741016,3.02214712334254,2.53059686076919,2.65106436607802,2.72814173856831,3.00512505836516,2.76857120058718,3.3642075264358,1.67272676632658,2.52037337077809,2.38185436501155,2.93779109464666,2.08600331324512,3.45277937760459,3.82333671976321,1.53939810796464,2.04593743251949,2.70128966922379,9.22697274813378,2.47507572399296,2.7287525764819,2.3446390354155,2.10819618130048,3.26703117871137,2.30997178799067,2.6027020796279,2.1546980944339,3.13913438543596,2.41715030616094,2.80446561335874,3.22686208974101,3.45393068205065,2.749690833747,3.48563957424009,3.01218616778977,3.46896888387919,1.80560448709927,3.13022040861245,2.60498387529622,2.60417714309083,1.97395344421643,1.76817570012518,1.98366730675889,2.42849872956473,2.7311785175175,3.89291784592202,2.64315584913707,2.6239806645869,2.68872145800187,2.32106691202617,1.58663614796694,2.91227724431031,2.05778229935852,2.86001157422062,1.91018282431458,3.58282408036095,3.09997306906351,3.36294415766964,3.36178466831373,2.71216347448523,2.80825706226073,2.20630831567873,2.27815305394253,2.05652584360091,3.95518407103356,2.37954846045508,3.07138712997047
1.78737013554627,6.00204017448387,2.49368263467996,3.1116838896906,2.32737308984976,1.49581020538726,2.12162592803037,1.841532135199,2.20070906964223,2.00343834402938,2.44658828952538,2.79321920864003,2.50237595390082,0,2.26768226812235,2.03441941509155,1.84429492815349,2.12619259257294,2.00214871615324,2.97538211413131,2.50492818481518,1.71315775224873,2.15912037698427,1.79048727682379,2.75950626200268,1.54837033002668,2.24580226035367,1.453285312113,2.7879712705067,3.18121277732975,1.99702175869386,2.43650283456431,1.45391949772023,1.81223215325122,2.48447941052796,3.11378611343209,1.93254425584221,1.61397566732959,2.0021344477413,3.32971196369582,1.9899700517875,2.72094618223695,2.8337576745948,1.94903580785147,2.19896819524134,2.61875158017994,8.99954287408201,1.61619975628772,2.5963946189441,2.5631632720142,1.56879768977868,2.64517886224041,2.86734009857991,2.69632384300535,2.61496083682845,3.34447529951235,1.62990473077998,1.84043756899629,2.60776681691513,2.41700903634789,2.85728013748074,3.67202065993206,2.37847330791783,2.16418776397639,2.47414428706435,1.87249809893028,1.37293842526051,1.43140057360386,1.77971846343514,1.6449601381339,1.87679726408622,2.06316171131055,1.75782997189538,3.06808992468088,1.71139392222563,1.96561973516436,1.93463195723529,1.8003086570225,2.36025458710503,1.90602786527178,1.82620076873647,2.33126247685636,1.41468207360288,3.52193687348709,2.61871591538838,2.88156128360716,2.31148307263334,2.4779628127201,1.83953880757683,1.83388286439352,2.87825236945837,2.88769571889569,3.52648253486343,1.46238554158441,2.54733321859732
2.41308284475377,6.30593208717474,2.66574459065969,3.20482485976554,2.85012531638173,2.85272888005427,2.45918634621025,2.84943447482845,2.9288883906651,1.53755912054448,1.71591592007013,3.01830260577559,1.95041103138039,2.26768226812235,0,1.93470204670323,1.75206143085683,1.61205923962963,2.42245348201753,3.3739537555816,2.4002511743293,1.83839697741016,2.79289847227298,1.87510313454007,2.97630869276066,2.12403105374442,2.81481781361487,2.14309599074196,3.32507280650451,3.21685127331414,2.03245770771208,2.5389227773451,2.19147721287576,2.99588462866009,2.72371932582083,3.59214786160036,1.9270231014248,1.5876916265768,2.74685991859621,3.53113507814442,2.15022324286558,3.17989538913467,3.85337776609666,1.49183105859462,2.12568216706017,3.06490970849518,9.31740670141433,2.27682632391813,3.23378175594435,2.16534125553098,2.071743852084,3.54807969251869,2.80694588364885,2.62024452197174,1.81279985405689,3.32551820058398,2.48618406925263,2.59227918618702,2.66971471746085,3.47082989552929,3.13516367097759,4.00837927734063,2.78973426383604,3.29144833780532,2.40752961400491,2.96327822202315,2.312458387284,2.69901218371084,2.02801481412292,1.91808709751211,1.75364247147389,2.16795435217633,2.14607168542828,3.41018302816052,2.53530608502132,2.48395010884793,2.78487978184711,2.06439639480316,1.85469338155977,2.79068204329124,1.90754551290573,2.66011823456754,1.68790192955916,4.00414901627265,3.03379675827149,3.64944735353422,3.26676885781673,2.94543904922359,2.5309888894861,2.62578851546173,2.8556073598923,3.08495375276545,4.19790189330555,2.08835528854609,2.73482417747761
2.55212148230874,6.39978400008661,2.69777533245958,3.40328409678227,2.59073973157291,2.7087960899952,2.71485531924778,2.65321479864352,2.84164900348478,2.21110212916217,2.67412653901574,3.01285866383117,2.56268699183599,2.03441941509155,1.93470204670323,0,2.13701232618028,2.20402305447752,2.36426694448286,3.71264985965298,2.68119012209953,2.16251982924158,2.29241117157097,2.02721857487467,2.7513379065174,1.98595460191976,2.49020877309287,2.05760182213618,2.94727540855877,3.28293065030872,2.25151444926632,2.31350600005406,2.06518057150571,2.75753980419233,3.14518260150013,3.54374866791684,2.3708625536193,2.24363240260904,2.78967517982709,3.51460326441555,2.24274191812978,3.35026191321854,3.76353595813213,2.00888896636354,2.80015578417223,3.37554702158276,9.2535735927193,1.82554201479685,3.11996333887467,2.12380767784264,1.84791967590001,3.16411481000619,2.75047232214951,3.19432861066619,2.5309471717317,2.92773551212966,2.39876947050907,1.75073673993748,3.29735124045302,3.45710563219744,3.74296163124003,4.01778866915409,2.43189990089033,3.37847992962278,2.61825430567101,2.60862667180401,2.08910847402327,2.39116352806287,2.30852490310288,1.87151539821131,2.23406816850421,2.57218026340384,1.63409448934028,3.68162726272459,2.1316605433467,1.73471885579592,2.26990936675418,2.01509674108809,2.28356247434256,2.65213761916038,1.79792715028191,2.44685294281201,1.99137602625683,3.32151984055539,2.53822865004629,3.78202675327494,2.89990264949397,3.08829432051082,2.3989934642401,2.78716183694303,2.69903879080057,2.89118837873748,4.20673708853057,2.2248093102714,3.47167005400707
2.05316481875959,6.03638976778805,1.97778898803828,3.03985852041928,2.22532174894496,2.07516952601139,2.16826046718332,2.03291387052137,2.36899726998025,1.46354371969221,1.4031914777948,2.35276610500205,1.90184036320375,1.84429492815349,1.75206143085683,2.13701232618028,0,1.74583214338274,1.87222963547436,3.45914657339603,2.13268954016728,1.27916278549177,2.71936292260874,1.30552877364159,2.50395116903065,1.23070193657394,2.0614528842449,1.59690422965681,2.72979975370389,3.01274228371526,1.96138965925926,1.81341818236875,1.80305927092935,2.53135774518346,2.18980529986881,2.94766562344469,1.76728231350722,2.13972237072351,1.71492778076921,3.3895215646145,1.9647262849522,2.97186346486604,3.19532828709736,1.35506532093136,1.86125487895378,2.64998799464896,8.97396587246932,1.68501963238397,2.51609056768724,2.20181155318607,1.28187986171759,2.82453989308995,2.71705796306165,2.49761460322834,2.31996857670778,3.53509595708577,1.59078973782035,1.91320517807423,2.92464656794312,2.77088824705303,2.99457372525468,3.15146823553467,2.15098528610081,3.15639301633936,1.12626113748627,2.54251767569867,1.74280784803378,2.12402307617856,1.45289683663079,1.22818848261551,0.649303959209654,1.5170296607301,2.0028399515396,3.56693574502094,2.16761353116528,1.80989430741529,2.34926718187852,1.53272084861585,1.60460246418103,2.3565123376252,1.4877542696535,2.76127164159645,1.1988245859554,3.6920945905351,2.92918309446767,3.27300016038238,2.9750943789986,2.94639546824952,2.49493174894461,2.06592872907532,2.52295607210433,2.60985435044653,3.68184748683291,1.73647502618423,2.60645278142614
2.40196218349944,6.38237036555122,2.65525730781377,2.80191887209314,2.51958470602631,2.64184388958368,1.81225834199781,2.53229224605064,3.13677422797903,2.20599802053875,1.75570091375226,2.97121787149373,2.5194563890847,2.12619259257294,1.61205923962963,2.20402305447752,1.74583214338274,0,2.48229982726599,3.52417137820709,2.83918905893099,1.70556345025161,3.18282594536642,2.27157737986168,2.9272035858329,2.1324135115697,2.85061614391178,2.40990450407211,3.29917786513157,3.02689125999614,2.00964004563635,2.28289329382432,2.18874621359355,3.13482322326581,2.85381455862883,3.43445756042461,2.50770473778838,1.82404028542374,2.72659305766814,3.47356470491309,2.56390572874942,3.63242948517448,3.68236991028178,1.59344115471154,2.40157709077632,3.41966910410658,9.18289961450505,2.20547295659052,3.33352995238436,2.84365087574912,1.92348181678291,3.5472884595395,3.03081540296672,3.18564134581242,2.08557453327255,3.98813843196265,2.44142192483021,2.28230648410958,3.21941441421528,3.37624478206664,3.65127482326994,3.92358677795482,2.67015829588795,3.26084895380514,2.25848888691506,2.79903979416297,2.266599313619,2.75219997401852,2.25253741673144,1.66179439817476,1.63432609165964,2.02174138197555,2.3520926968253,3.82378832444145,2.52889661498628,2.08852145980861,2.87478501482248,1.87695485939006,2.26179926763654,2.99870767227188,2.07676836761755,3.2884899985978,1.79385547422469,4.23641402805329,3.27138872470794,3.79091671848007,3.42503070714039,3.26397440053864,2.67569052230916,2.92125611553648,2.98767259817701,3.29093735159793,4.14550223057157,2.19550594717929,2.94422076837477
2.00348578018152,5.54554038603002,2.00245292935374,2.17946584411286,1.86519104202821,2.1718031601343,2.20191722372254,2.07657645642197,1.90731875589921,2.33384231248316,1.93432400426896,2.4369253962408,1.86101961692379,2.00214871615324,2.42245348201753,2.36426694448286,1.87222963547436,2.48229982726599,0,2.67244592627326,2.20066396041827,1.99558338106156,2.11838149848922,1.81353066741695,2.72500526064393,1.74656166884086,2.62660000512608,1.45008114608069,2.74538774077223,2.62394069724691,2.19212143872529,2.03745550891424,2.23625204472347,2.21670698403908,2.75603349953677,3.32826103492166,1.61547471214746,2.559140810356,2.19389240227918,2.47704938244404,1.93781176674581,2.83255939213096,3.52194219500941,1.80202276799555,2.38605139256371,2.16007261874873,8.85065823456012,1.88906414793646,1.96273548711073,2.39682398760696,1.66335015366471,2.03807755146779,2.08267014251252,2.87866143360355,1.8754923187075,2.87026111483891,2.25614110152467,2.46653471789153,2.87019286209289,2.62077162371281,2.75678014394466,3.16632500757865,2.39077362178528,2.67808174031466,1.945255229211,2.78780322797114,2.16584347817772,2.3977037410512,2.01700417939311,1.43529537046474,2.17019931661622,2.57620626510793,2.36070887936612,3.22999997519984,1.74710648054863,2.26441827618148,2.32047421734425,1.93227218582969,1.58437408113235,1.96572642310874,1.79955707532863,2.35086936197677,1.61445945383692,2.79131723580528,2.28553280159425,2.95893787384957,2.43817327490546,2.24465144116601,2.03680569338776,1.97594659566113,1.87078359739009,2.27242741542525,3.51259830469166,1.58171642383936,2.73091432750819
3.04874295340379,6.71205844748419,3.63271837899518,2.70792446597001,3.65940903494621,3.60880296528487,2.68271483010861,3.32441450715075,3.0164222801213,3.36305334261048,3.30405928093658,4.06565870223529,3.14540499243604,2.97538211413131,3.3739537555816,3.71264985965298,3.45914657339603,3.52417137820709,2.67244592627326,0,3.17112740434861,3.49982416396892,3.00224436115428,3.38530129724101,4.22208094948089,3.45064435290342,4.14093153011158,3.00126176934512,4.35710367935227,3.35813958249579,3.5190941837928,3.36393695704375,3.77852987777094,3.29233162222947,3.89934435734274,4.45715342919732,2.82544352005687,3.17005288719111,3.61003349144736,3.76846296864236,3.33883864718956,3.71239834634046,4.86688119637586,3.27533634752067,2.87370767482135,3.01275490834892,9.8254257571576,3.49785503272128,3.03307081959313,3.34679639751836,2.98016449697261,3.62724049034763,3.8798674211833,3.53083244970564,3.00277216112304,4.01976013820065,3.49233442260095,3.82855728396273,3.37598784430546,4.01950274716837,2.92560679026888,4.64289721108577,4.11479997513534,3.4452392067065,3.73809553456368,3.7172631109369,3.64160752494555,3.60098067961832,3.04320231047553,3.15044915887994,3.62912770087825,3.61830154534682,3.9434272046675,4.03154811776637,3.02140382304262,3.61775590118124,3.83847083378966,3.05693621612493,2.95821646846814,2.83575567051196,3.32590510818774,2.97054566671714,2.8358696212118,4.55010749975784,3.78945588196273,3.22200111720247,3.67590545914091,1.83938662784205,3.12679566881083,2.84451480345041,3.73218875957728,4.11413807779374,3.91403701720026,2.66461301374097,3.42924365613713
1.88474178611975,5.91368720033657,2.49937627027276,3.53719456706416,2.99797062865215,2.69057036263051,2.69996794445936,2.49936416309453,2.4952650500426,1.62498906447558,2.53414181604705,2.30456371343516,1.86814299134294,2.50492818481518,2.4002511743293,2.68119012209953,2.13268954016728,2.83918905893099,2.20066396041827,3.17112740434861,0,1.96864697272455,2.04107382095017,1.75864193457134,3.16023018410203,1.913350351946,3.05600558943768,2.25228269614897,3.41772264931997,2.70762106860178,2.45894376065968,2.65914210402564,2.7853464278159,2.6485481811525,2.00597240498896,2.4325088882391,1.85806379311406,2.62518790127271,1.90240279173447,3.71649355376996,1.90795421283652,2.7550898005294,4.09409738836216,2.04359386060846,2.0514785376454,2.06427504312397,9.17523115083365,2.07908576789904,2.42660362954835,2.7048117799434,1.89567552258468,3.16619630892083,3.17876066688551,1.65816841915905,2.77953832109338,3.77314576672008,1.99083327350766,2.88836371064036,2.46473278497766,3.02686045361367,2.19609349397576,2.93417339615434,2.90165596369377,3.28814972439179,2.09228753787252,2.62327952827405,2.30448610608496,2.38091551479381,1.43846601181928,2.17383040058698,2.19649376335152,2.31200322550922,2.83516452052028,3.52502546011554,2.66035017319387,2.9148097175113,3.05151430087054,2.73778537791565,2.17315452653759,2.464156048215,2.62140861473021,2.24422923959251,1.65825335984252,3.93249230207517,3.2945956902908,2.58983845011169,3.51673454517999,2.82148972908632,2.9186270790101,1.67945706638183,3.13305963464164,2.64803473812003,2.74522631487552,2.3822599313648,2.5909177375915
1.67218902349485,5.96948329515265,2.42429748746407,3.13451823723416,2.2785575274467,1.96467449604115,1.95970924736569,1.94000190887024,2.64146948177539,1.68348113106897,1.87492831900216,1.68691696506092,2.09516745184013,1.71315775224873,1.83839697741016,2.16251982924158,1.27916278549177,1.70556345025161,1.99558338106156,3.49982416396892,1.96864697272455,0,2.43663079881733,1.35869452434406,2.4773547178107,1.20884627159463,2.29775723688286,1.94373915108004,2.75341181365337,2.6124122259658,1.50453193394325,2.21161180274746,1.71665953943193,2.50307018243531,1.65573003517554,2.34285396705665,2.08172101835586,1.8667770440708,1.72760713417727,3.17133720293656,1.73871615492077,2.85584173220331,3.14240989475833,1.24508230459005,2.27753488064024,2.70963028857196,8.70067804928942,1.48806713073096,2.92853393140391,2.67970388461944,1.72815866556478,3.02065800653833,2.92170494518475,2.29658744943106,2.51891690174338,3.71019962646862,1.69645428455085,2.03451280617968,2.71848347943694,2.38733319471354,3.01264238395082,2.5241116579525,2.14198013723977,2.72434875239563,1.61940135945007,2.22999930432474,1.55588649526732,2.09027044221026,1.64852393493409,1.32315859735911,1.20600202182071,1.81174596503608,1.96891776459239,3.33886409993829,2.4129786682693,2.10327232719396,2.31777872660984,1.99286111146184,2.18885262487533,2.56667124417352,1.85273515675397,2.66394534689007,1.39121152462063,3.82620760051305,2.96963485567464,3.21209602823477,3.06563363261903,3.08391466980639,2.54887916193452,2.16279998473229,2.80030465176257,2.63234491717491,3.23576200093616,1.9066742748095,2.21460976340542
2.07074518881232,5.98510732152955,2.94742779644791,3.60226513649582,2.81684936382113,2.44331551576012,2.93591571137561,2.46545398498678,2.29524404146296,2.48649436021385,3.16698105570916,2.54053436883916,2.70101511784707,2.15912037698427,2.79289847227298,2.29241117157097,2.71936292260874,3.18282594536642,2.11838149848922,3.00224436115428,2.04107382095017,2.43663079881733,0,2.01131813892744,3.01957978497043,2.12783293045602,2.84553273812428,1.915274292523,3.03045341104149,2.84786270184747,2.48798005541482,2.91661761441917,2.41653795357469,2.17759746149552,2.76136289099457,3.13563655742321,2.08839968839299,2.6313347598027,2.2318803338358,3.60660463077365,1.83787915757489,2.63759916570456,3.76015513116034,2.61526054138922,2.8139918348046,2.14635759888101,9.36185761340454,2.10766122620806,2.45391049082536,2.75210270657759,2.21462194697907,2.68204096062404,3.23268256986736,2.64425500580469,3.02531420342834,3.23584524013017,2.23763508711915,2.77147326265631,2.5151088936063,2.87806013054091,2.75335634152391,3.49712020056737,2.68990099144082,2.57498586373985,2.98564857719271,2.62467006471952,2.10499517521545,2.17600154176885,2.06250258545729,2.39770626486046,2.79443543730217,3.2366860033506,2.20790701769638,2.92863066624103,2.38043955447717,2.87077754090956,2.3913879113205,2.82331399610483,2.74990662345813,2.18558768373641,2.4997451960925,1.36308086972058,1.96893450477547,3.28356736508248,2.60616761448699,2.64818404296695,2.69681832297002,2.66815102916921,2.39003690193927,2.05389431216451,3.19159157346328,2.85366531662172,3.00348178701314,2.17884106606486,3.05958618986848
1.71671666388288,5.84256077085769,2.29281182030928,3.1826506413789,2.07909629388853,1.77799205671376,2.31222408636532,2.0302573014417,2.15253941996631,1.31749286507109,1.8690434879143,1.91262011481169,1.90001774652818,1.79048727682379,1.87510313454007,2.02721857487467,1.30552877364159,2.27157737986168,1.81353066741695,3.38530129724101,1.75864193457134,1.35869452434406,2.01131813892744,0,1.91409485662925,0.979415769514832,1.59125499309928,1.44598525970924,2.2066911257807,2.98650734614375,1.86068318711452,2.03804563366382,1.61010157797867,2.17327676425785,1.70865352395256,2.78212890072744,1.67090549396557,2.1382826600879,1.4021691579942,3.15976814088858,1.26967512367151,2.36141520426182,2.89129029396069,1.41929591248686,2.16313511644924,2.14821839997546,9.11560043892543,1.40086595813291,2.32269403931262,2.40569259324045,1.55012339549074,2.51540349875442,2.82939925922772,1.95847609014837,2.48525949392403,3.40489776588382,1.56278862653813,1.92315982217901,2.41456367490621,2.35894641943945,2.67176067670535,2.98816596306314,1.66018087870582,2.76809840729595,1.62424532582543,2.21106573409042,1.3876391489049,1.7993970140552,1.44248986364393,1.54191944411756,1.40837777873861,2.07809191566604,1.65833204658915,3.03265621740967,2.14481008363737,2.01493230355245,1.97998577135848,1.85780812555457,1.91905326229509,2.22026907147143,1.42347192697686,2.10745942273527,1.1788682592365,3.45540440251274,2.53454922951269,2.96438359431523,2.72234455579058,2.96823108381177,2.36286761927069,1.77150814216778,2.42033590471024,2.21126931420087,3.31232625027614,1.71709613673666,2.35182238006178
2.79578845417508,6.02356888078958,3.36254077024613,3.41326118929099,1.81564314164588,2.3289841153872,2.89404886332066,2.53510533311066,2.88974636319772,2.9080605612798,2.66862045741443,2.40241811128416,3.0821649271744,2.75950626200268,2.97630869276066,2.7513379065174,2.50395116903065,2.9272035858329,2.72500526064393,4.22208094948089,3.16023018410203,2.4773547178107,3.01957978497043,1.91409485662925,0,1.97905123115689,1.65103733542721,2.50861671748173,1.65995636858777,3.88508756252964,2.6160206913133,2.94264246647756,2.03087660276156,2.88254318781051,2.94663565660496,3.64854463916236,2.89879012017674,3.19402866677869,2.50157022375354,3.27513240510486,2.27105733765588,3.01922953292314,2.62653265511525,2.24031373209684,3.42098157177934,3.08096120833403,9.78805951844453,2.58526961228179,3.1612642394816,3.40940179149816,2.83028554753292,2.78355342501266,3.32467670945312,3.38238627401862,3.19906556324658,3.97293299239209,2.90724834799515,2.60496890220101,3.63320620434939,2.92448930926289,3.67575814085787,3.72772797663161,1.23454782558134,3.1551338725468,2.5614658606734,3.14338491950795,2.38040803196643,2.9178284287392,2.92730561729605,2.28313029577213,2.50187328177144,3.27011164762223,2.05094289363596,3.45129843037468,2.94915053377043,2.48482000223761,2.0916150585443,2.61310435721665,3.00254066185889,3.23709569429517,1.88314727609947,3.31027501219756,2.60578850962175,3.63903132784665,2.52040912239975,3.67917122008583,2.80378731147737,3.99276133098716,2.75724720860787,3.00906835727377,2.69419084865999,2.70293860504766,4.13974583337896,2.55337069600968,3.33490970555732
1.95731702647508,5.60225580104942,2.36932807172764,3.07946733726205,1.97556969048979,1.6015573665301,2.33149986315356,1.57802854936287,2.37270235959729,1.69650448423225,2.05023150031278,1.87452813227772,1.82154198821026,1.54837033002668,2.12403105374442,1.98595460191976,1.23070193657394,2.1324135115697,1.74656166884086,3.45064435290342,1.913350351946,1.20884627159463,2.12783293045602,0.979415769514832,1.97905123115689,0,1.6549785098939,1.50945579833954,2.15928431202007,2.90559244313801,1.86674402935089,2.14865734394743,1.58978867902389,2.2530955206634,2.01139857797761,2.59831903552092,1.78190526287967,2.18824416040821,1.22153805357294,3.11669876428223,1.50435328944121,2.83418156901384,2.60791312228045,1.34056775159098,2.23554959975623,2.47581183433843,9.06004329527278,1.47629150280595,2.51439047268153,2.47434721271394,1.50685460524314,2.64502502358421,2.57582294770465,2.38085063972904,2.55954807229453,3.41130627805353,1.36428760974362,1.72106123646285,2.94624141567829,2.4878574115601,2.94391271358066,2.86462189817283,1.75672826850976,2.77158864118971,1.41773110930351,2.05628570763721,1.3403544440957,1.51654309063625,1.5009393836329,1.11377185550766,1.20729562170118,2.08869905337961,1.64727756107946,3.42151496168374,2.21794043309908,1.82396390468767,1.54911710175539,1.85204351106621,1.99059798172318,2.41429790516771,1.40182349124712,2.46487289144778,1.27473724957035,3.35302595352712,2.5707549925644,3.04646731547144,2.70487447028168,3.00302619432679,2.31570653678245,1.80143249281682,2.43448507734378,1.97924538876332,3.39793844285607,1.84222226047174,2.77132662005891
2.63456254492439,5.99023792888917,3.15003049894009,3.58399844798587,2.13784824753856,1.9411075308449,2.97486003197558,2.46171214629529,2.67505214134191,2.55019358182606,2.62783440888137,2.58950044609572,2.87878271219414,2.24580226035367,2.81481781361487,2.49020877309287,2.0614528842449,2.85061614391178,2.62660000512608,4.14093153011158,3.05600558943768,2.29775723688286,2.84553273812428,1.59125499309928,1.65103733542721,1.6549785098939,0,2.05497605068556,1.48139349315832,3.76584345440243,2.58898176441944,2.72365111621205,1.76375999931851,2.67432734982884,2.78625173890237,3.5057967194128,2.69603452728807,3.00741807507794,2.02418562138496,3.37446087623732,2.27422474679561,2.89154587835917,2.06161802812505,2.19735251099884,3.12289923057098,3.0738034141024,9.67989041819742,2.23273454503457,3.04349202672192,3.00921563824738,2.41470943149845,2.69553693811165,3.17235455636275,3.25548203258221,3.29032815415341,3.67761615323093,2.31014842580658,1.9960403923134,3.53155213885942,2.82458524886812,3.62910990050022,3.6317872542467,1.42374437732998,3.14835643180107,2.43154132814284,2.74799578847586,1.88095849105713,2.22052549750514,2.54793883878353,2.1309643304598,2.05137226343234,2.94319284860122,1.70100472416693,3.53193892931503,2.60429890076647,2.13616781821306,1.77570786235753,2.24195363161455,2.80437015605667,2.91396986073773,1.62385506127158,3.08823690505952,2.2887446113098,3.53210479249534,2.58330378719491,3.69892239242513,2.61515129693772,3.5875616082652,2.68014951490992,2.68684292060206,2.5879513723175,2.57384871358977,4.07036489788574,2.3795067366728,3.21824002946852
1.96626142404022,5.6443697406581,2.15356774449553,2.97080520909695,2.03185923248437,1.68884043093646,2.45633829903551,1.94257456790281,1.75751536892187,1.85595208174646,2.15783080852417,2.60223986646616,2.14441311115483,1.453285312113,2.14309599074196,2.05760182213618,1.59690422965681,2.40990450407211,1.45008114608069,3.00126176934512,2.25228269614897,1.94373915108004,1.915274292523,1.44598525970924,2.50861671748173,1.50945579833954,2.05497605068556,0,2.4996486847454,3.18785886114571,2.3123904765303,2.22185497747952,1.52863412955228,1.93916367133791,2.51357172660741,3.16251980589248,1.48349742938171,2.17483648751004,1.7072430142748,3.23872999195566,1.7955661697437,2.41398863500206,2.98559704920988,1.95916374643433,2.04189939591988,2.10387558623849,9.1654301019829,1.66731452107037,1.91948669437549,1.97877752620473,1.3860720731678,2.11106133188834,2.37428581929616,2.64590712380954,2.30328082078871,2.83493684066589,1.57659645921612,1.99151454536943,2.52785512470899,2.47240835852064,2.58981376373272,3.50602474336039,2.13879343870693,2.54908268587922,2.1421975236804,2.50998428733801,1.53017120425134,1.71291280353265,1.55996580324511,1.60947712288252,1.84437929995499,2.35027794102745,1.70909780107766,3.00274094523844,1.54637250004099,1.95717543146864,2.01046539856589,1.68047958179281,1.81805639563574,1.72014528023823,1.46235959109108,1.92799527513533,1.22679024500522,3.07025152864189,2.37013899164573,2.75755450911845,2.10725822433295,2.27282519750847,1.82832981910142,1.72405771569718,2.32405832826446,2.48234078231931,3.45633150443786,1.45155568508568,2.68914150081176
